,BTS,GROUPE,X,Y,commune_id
516,40X002,CONSTANTINE_AUX,7.14144,35.4226,2729.0
517,06X015,SETIF_AUX,4.8543,36.6795,2964.0
518,14X155,ORAN_AUX,1.50129,35.1877,2707.0
519,16X064,ALGER_AUX,2.99867,36.7144,2965.0
521,16X025,ALGER_AUX,3.05629,36.7623,2966.0
522,06X151,SETIF_AUX,4.4857,36.364,2967.0
524,18X008,CONSTANTINE_AUX,5.76079,36.8108,2785.0
525,17X014,SUD_AUX,3.49031,34.8968,2968.0
526,04X037,CONSTANTINE_AUX,7.38398,35.791,2733.0
527,06X152,SETIF_AUX,4.47262,36.411,2961.0
528,30X099,SUD_AUX,5.33213,31.9464,2818.0
529,16X083,ALGER_AUX,3.02635,36.7036,2817.0
530,31X495,ORAN_AUX,-0.27245,35.8033,2969.0
531,13X170,TLEMCEN_AUX,-1.75245,35.0064,2927.0
532,10X069,CENTRE_AUX,3.67634,36.2883,2970.0
534,24X070,CONSTANTINE_AUX,7.4399,36.4455,2786.0
535,15X037,CENTRE_AUX,4.47955,36.6165,2887.0
536,25X043,CONSTANTINE_AUX,6.71057,36.5328,2971.0
537,48X003,ORAN_AUX,0.55586,35.7411,2843.0
538,19X041,AUXILIARY BL,5.33825,36.037,2972.0
539,10X064,CENTRE_AUX,4.31617,36.3298,2973.0
540,43X008,CONSTANTINE_AUX,6.03903,36.4588,2974.0
541,35X136,CENTRE_AUX,3.59848,36.6732,2975.0
542,10X012,CENTRE_AUX,3.69842,36.1395,2976.0
543,45X068,SUD_AUX,-0.26142,33.54298,2770.0
545,42X007,CENTRE_AUX,2.43985,36.5896,2766.0
546,19X165,SETIF_AUX,5.29378,35.8577,2977.0
547,13X309,TLEMCEN_AUX,-1.53149,34.8301,2978.0
548,34X039,SETIF_AUX,4.79855,36.1458,2979.0
549,16X182,ALGER_AUX,3.18916,36.7463,2791.0
551,17X010,SUD_AUX,3.5059,34.153,2980.0
553,38X062,ORAN_AUX,1.61839,35.88767,2981.0
555,05X099,AUXILIARY BL,6.15506,35.5348,2784.0
556,13X076,TLEMCEN_AUX,-1.2984,34.9251,2878.0
557,25X063,CONSTANTINE_AUX,6.6094,36.2552,2693.0
558,15X097,CENTRE_AUX,3.82848,36.5365,2982.0
561,25X046,CONSTANTINE_AUX,6.62982,36.3807,2764.0
563,02X013,ORAN_AUX,1.23306,36.2291,2983.0
564,29X017,ORAN_AUX,-0.41169,35.5176,2984.0
565,37X002,SUD_AUX,-8.13786,27.6722,2914.0
567,05X004,SETIF_AUX,6.16204,35.532,2784.0
568,42X072,CENTRE_AUX,1.70872,36.5489,2985.0
569,06X177,SETIF_AUX,5.04656,36.7276,2719.0
570,22X024,TLEMCEN_AUX,-0.69894,35.1583,2803.0
571,19X122,SETIF_AUX,5.69196,36.1487,2986.0
573,29X178,ORAN_AUX,-0.31325,35.4277,2987.0
576,43X048,CONSTANTINE_AUX,6.29776,36.3595,2988.0
577,47X005,SUD_AUX,3.68714,32.4974,2827.0
578,28X003,SETIF_AUX,4.53347,35.7048,2699.0
580,26X052,CENTRE_AUX,2.94214,36.2422,2989.0
581,35X026,AUXILIARY BL,3.37149,36.6355,2990.0
582,13X386,SUD_AUX,-1.33212,34.8905,2745.0
583,43X002,CONSTANTINE_AUX,6.27089,36.4529,2991.0
584,45X072,SUD_AUX,-0.25282,33.5542,2770.0
585,31X414,ORAN_AUX,-0.64958,35.6993,2787.0
588,29X115,ORAN_AUX,0.78896,35.3806,2992.0
589,46X007,TLEMCEN_AUX,-1.1405,35.2951,2993.0
590,18X011,CONSTANTINE_AUX,5.89843,36.7693,2923.0
591,12X119,CONSTANTINE_AUX,8.09205,35.41384,2697.0
592,08X004,AUXILIARY BL,-2.21542,31.6143,2829.0
593,13X004,TLEMCEN_AUX,-1.31394,34.8824,2745.0
594,04X025,CONSTANTINE_AUX,6.8733,35.9738,2994.0
595,06X016,AUXILIARY BL,5.33635,36.627,2680.0
596,03X044,SUD_AUX,2.84992,33.7894,2853.0
597,02X121,ORAN_AUX,1.34002,36.155,2895.0
598,21X070,CONSTANTINE_AUX,6.90668,36.8685,2754.0
599,16X1115,ALGER_AUX,2.9746,36.7503,2716.0
600,12X029,CONSTANTINE_AUX,8.09863,35.4008,2697.0
601,13X107,TLEMCEN_AUX,-1.33212,34.8905,2745.0
603,27X014,ORAN_AUX,-0.00136,35.8314,2995.0
604,28X164,SETIF_AUX,4.50734,35.7289,2699.0
605,13X288,TLEMCEN_AUX,-1.3506,34.9102,2745.0
606,39X044,SUD_AUX,5.99142,33.5315,2842.0
607,29X012,ORAN_AUX,0.32917,35.4194,2736.0
608,32X026,SUD_AUX,1.22348,33.7493,2996.0
610,16X602,ALGER_AUX,3.08441,36.6087,2997.0
611,16X967,ALGER_AUX,3.2415,36.7896,2774.0
612,14X051,ORAN_AUX,1.32814,35.3529,2740.0
613,43X043,CONSTANTINE_AUX,6.1635,36.1637,2998.0
614,05X020,SETIF_AUX,6.41238,35.7753,2999.0
616,31X061,ORAN_AUX,-0.41494,35.6819,3000.0
617,44X046,CENTRE_AUX,1.84881,36.3076,2790.0
618,27X050,ORAN_AUX,0.66714,36.3149,3001.0
619,34X107,SETIF_AUX,4.9162,36.1035,3002.0
620,16X809,ALGER_AUX,3.23295,36.7289,2904.0
621,14X084,ORAN_AUX,1.87866,35.4595,3003.0
622,14X047,AUXILIARY BL,1.32302,35.36036,2740.0
625,14X077,AUXILIARY BL,1.31312,35.35326,2740.0
627,02X191,ORAN_AUX,1.30312,36.4603,3004.0
628,10X032,CENTRE_AUX,3.58253,36.5664,2917.0
629,13X216,TLEMCEN_AUX,-1.36711,34.92856,3005.0
630,23X058,CONSTANTINE_AUX,7.73038,36.79237,2823.0
631,18X002,CONSTANTINE_AUX,5.7488,36.8079,2785.0
632,21X065,CONSTANTINE_AUX,6.89339,36.7583,3006.0
633,28X054,SETIF_AUX,3.77517,35.8807,2910.0
634,29X032,AUXILIARY BL,0.34292,35.3309,3007.0
635,13X194,TLEMCEN_AUX,-1.35009,34.8825,3008.0
636,15X022,CENTRE_AUX,3.76967,36.5846,3009.0
637,16X540,ALGER_AUX,3.04703,36.7636,2838.0
638,16X904,CENTRE_AUX,3.33865,36.7418,2796.0
641,13X110,TLEMCEN_AUX,-1.75389,34.8534,2692.0
644,06X132,SETIF_AUX,5.05532,36.748,2719.0
645,09X198,AUXILIARY BL,2.73584,36.4468,3010.0
647,10X124,AUXILIARY BL,3.68766,36.15932,2976.0
648,47X040,SUD_AUX,3.69095,32.4779,3011.0
649,04X080,CONSTANTINE_AUX,7.18759,35.9412,2795.0
653,25X010,AUXILIARY BL,6.6048,36.358,2764.0
654,44X041,CENTRE_AUX,1.96931,36.264,2743.0
656,17X065,SUD_AUX,3.22592,35.6403,2722.0
657,25X108,CONSTANTINE_AUX,6.57938,36.2555,2693.0
660,06X038,SETIF_AUX,4.9146,36.7479,3012.0
661,23X155,CONSTANTINE_AUX,7.70655,36.8376,2863.0
662,21X114,CONSTANTINE_AUX,7.22161,36.732,3013.0
663,16X851,ALGER_AUX,3.17573,36.6549,3014.0
664,15X154,CENTRE_AUX,4.046,36.70512,2683.0
665,06X067,SETIF_AUX,4.53125,36.4568,2961.0
666,16X243,ALGER_AUX,3.05037,36.7619,2966.0
668,02X123,ORAN_AUX,1.25389,36.1869,2942.0
669,09X024,CENTRE_AUX,3.15573,36.5656,2870.0
670,02X174,ORAN_AUX,1.40415,36.18702,2790.0
671,21X041,CONSTANTINE_AUX,6.5841,36.9303,3015.0
672,16X401,ALGER_AUX,3.34229,36.748,2796.0
673,25X065,CONSTANTINE_AUX,6.73584,36.258,3016.0
674,30X033,SUD_AUX,5.33321,31.9521,2818.0
675,29X159,AUXILIARY BL,0.32892,35.41284,2736.0
676,25X125,CONSTANTINE_AUX,6.60321,36.4275,2879.0
677,18X001,CONSTANTINE_AUX,5.76108,36.8223,2785.0
678,31X479,ORAN_AUX,-0.90168,35.5747,3017.0
679,35X017,CENTRE_AUX,3.99265,36.8367,3018.0
681,27X058,AUXILIARY BL,0.29281,35.9969,3019.0
682,30X018,AUXILIARY BL,6.07169,33.1202,2840.0
683,25X107,CONSTANTINE_AUX,6.61998,36.3084,2764.0
684,36X020,CONSTANTINE_AUX,7.74914,36.6843,3020.0
685,25X060,CONSTANTINE_AUX,6.57423,36.3312,2764.0
686,14X052,ORAN_AUX,1.32052,35.371,2740.0
688,05X100,SETIF_AUX,6.17164,35.5397,2784.0
689,43X064,CONSTANTINE_AUX,6.25346,36.4529,2991.0
690,46X106,TLEMCEN_AUX,-1.38775,35.2995,2673.0
692,06X060,SETIF_AUX,5.22985,36.5363,3021.0
693,27X058,ORAN_AUX,0.29281,35.9969,3019.0
694,13X060,TLEMCEN_AUX,-1.88953,35.0429,3022.0
695,18X010,CONSTANTINE_AUX,6.27862,36.7542,2695.0
696,15X136,CENTRE_AUX,3.95731,36.7337,2678.0
697,42X008,CENTRE_AUX,2.41295,36.5106,2744.0
698,16X959,ALGER_AUX,3.05593,36.75,2966.0
699,23X001,CONSTANTINE_AUX,7.76089,36.8978,2731.0
700,16X556,ALGER_AUX,3.1368,36.6737,3014.0
701,18X023,CONSTANTINE_AUX,5.79293,36.6612,3023.0
702,14X056,ORAN_AUX,2.3065,34.8895,3024.0
703,25X082,CONSTANTINE_AUX,6.69268,36.2693,2693.0
704,24X015,AUXILIARY BL,7.51487,36.4579,3025.0
705,14X016,AUXILIARY BL,1.7674,35.4355,3026.0
706,16X141,ALGER_AUX,2.92685,36.7634,2938.0
707,39X109,SUD_AUX,6.84565,33.36393,2885.0
709,13X298,TLEMCEN_AUX,-1.36153,34.8868,3008.0
710,01X002,AUXILIARY BL,0.23031,29.2619,3027.0
712,16X135,ALGER_AUX,3.27904,36.709,3028.0
713,31X019,ORAN_AUX,-0.59869,35.7113,2787.0
714,29X065,ORAN_AUX,0.16164,35.2488,3029.0
716,16X089,ALGER_AUX,3.04304,36.7266,2811.0
718,26X086,CENTRE_AUX,2.75468,36.2586,2730.0
719,16X080,ALGER_AUX,3.04723,36.8013,2773.0
722,27X035,AUXILIARY BL,0.09828,35.9169,2726.0
724,04X022,CONSTANTINE_AUX,7.09204,35.8765,2711.0
725,41X003,CONSTANTINE_AUX,7.93117,36.291,2806.0
726,39X025,AUXILIARY BL,6.85081,33.3679,2885.0
727,10X137,CENTRE_AUX,3.88376,36.3917,2920.0
728,48X079,ORAN_AUX,0.74881,36.1235,3030.0
729,09X014,CENTRE_AUX,2.82945,36.476,2757.0
730,36X026,CONSTANTINE_AUX,7.73999,36.761,2907.0
731,24X086,CONSTANTINE_AUX,7.43576,36.4619,2786.0
732,21X119,CONSTANTINE_AUX,7.11529,36.7438,3031.0
734,09X019,CENTRE_AUX,2.6324,36.4655,2814.0
735,16X021,ALGER_AUX,3.05615,36.7663,2966.0
736,44X022,CENTRE_AUX,2.20142,36.1255,3032.0
737,02X027,ORAN_AUX,0.97014,36.1628,3033.0
738,16X1040,ALGER_AUX,3.01828,36.70988,2817.0
739,44X078,CENTRE_AUX,2.07903,36.2043,2925.0
740,40X053,CONSTANTINE_AUX,7.1421,35.4032,3034.0
741,19X062,SETIF_AUX,5.38039,35.6771,3035.0
742,21X074,CONSTANTINE_AUX,6.87914,36.8996,2754.0
743,27X028,ORAN_AUX,0.32389,36.0942,3036.0
744,41X059,CONSTANTINE_AUX,7.94147,36.2641,2806.0
745,09X003,AUXILIARY BL,2.86024,36.522,2846.0
747,21X030,CONSTANTINE_AUX,6.72272,36.6802,3037.0
750,31X484,ORAN_AUX,-0.42337,35.7797,3038.0
751,17X003,SUD_AUX,3.25109,34.6689,2703.0
752,21X075,CONSTANTINE_AUX,6.56499,37.0057,2948.0
753,19X035,SETIF_AUX,5.28594,35.8519,2977.0
754,30X025,SUD_AUX,6.00744,33.0096,3039.0
756,10X060,CENTRE_AUX,3.58792,36.5647,2917.0
757,14X106,ORAN_AUX,1.75511,35.4359,3026.0
758,12X083,CONSTANTINE_AUX,8.10783,35.4194,2697.0
759,19X136,SETIF_AUX,5.32138,35.6628,3040.0
760,43X085,CONSTANTINE_AUX,5.94222,36.408,2830.0
761,08X101,SUD_AUX,-2.23193,31.6032,2829.0
764,47X040,AUXILIARY BL,3.69095,32.4779,3011.0
765,48X005,ORAN_AUX,0.56186,35.7465,2843.0
767,30X014,SUD_AUX,6.0809,33.108,3041.0
768,01X032,AUXILIARY BL,0.22627,29.412,3042.0
769,23X161,CONSTANTINE_AUX,7.78481,36.8587,2863.0
770,31X105,ORAN_AUX,-0.66714,35.6793,2787.0
771,05X121,SETIF_AUX,5.3529,35.398,2698.0
772,14X144,ORAN_AUX,1.24266,34.8965,3043.0
773,29X064,AUXILIARY BL,0.33479,35.4163,2736.0
774,16X072,ALGER_AUX,2.97495,36.8132,3044.0
775,15X019,CENTRE_AUX,4.20933,36.679,3045.0
780,24X090,CONSTANTINE_AUX,7.47622,36.4647,3046.0
783,15X024,CENTRE_AUX,4.0961,36.5491,3047.0
785,26X021,CENTRE_AUX,2.56554,36.2379,3048.0
786,13X023,TLEMCEN_AUX,-1.42872,35.059,2672.0
787,16X086,ALGER_AUX,2.94542,36.6328,3049.0
788,25X020,CONSTANTINE_AUX,6.63374,36.3364,2764.0
789,21X018,CONSTANTINE_AUX,6.93394,36.8458,3050.0
790,25X220,CONSTANTINE_AUX,6.9466,36.2296,3051.0
791,36X081,CONSTANTINE_AUX,7.71922,36.6799,3020.0
792,05X008,SETIF_AUX,6.16416,35.5545,2784.0
793,05X183,SETIF_AUX,5.99454,35.6437,3052.0
794,02X092,ORAN_AUX,1.14522,36.3182,3053.0
795,26X151,CENTRE_AUX,3.5305,36.2432,3054.0
796,23X112,CONSTANTINE_AUX,7.72853,36.8967,2731.0
797,35X153,CENTRE_AUX,3.41369,36.7258,2858.0
798,21X016,CONSTANTINE_AUX,6.75021,36.5978,3055.0
799,31X230,ORAN_AUX,-0.42506,35.7846,3038.0
800,25X169,CONSTANTINE_AUX,6.66089,36.3298,2764.0
802,39X071,SUD_AUX,6.78523,33.5496,3056.0
803,28X030,SETIF_AUX,4.54881,35.7163,2699.0
805,16X516,ALGER_AUX,3.18973,36.7218,2864.0
806,08X022,SUD_AUX,-2.70817,31.0239,3057.0
807,18X045,CONSTANTINE_AUX,6.12164,36.8084,3058.0
808,15X132,CENTRE_AUX,4.33801,36.5447,3059.0
809,16X1191,ALGER_AUX,3.28432,36.71286,3028.0
810,18X044,CONSTANTINE_AUX,5.77364,36.8103,2785.0
811,38X001,ORAN_AUX,1.80319,35.6042,2762.0
813,27X131,ORAN_AUX,0.63101,36.2701,3060.0
815,30X073,AUXILIARY BL,6.06088,33.113,2840.0
816,15X066,AUXILIARY BL,4.36994,36.7456,3061.0
818,19X033,SETIF_AUX,5.29497,35.9171,2819.0
819,01X022,SUD_AUX,-0.10149,27.073,3062.0
821,16X105,CENTRE_AUX,3.2394,36.7283,2904.0
822,26X007,CENTRE_AUX,2.76238,36.2583,2730.0
824,18X033,CONSTANTINE_AUX,5.89791,36.7784,2923.0
825,07X024,AUXILIARY BL,6.52313,34.5215,3063.0
826,05X053,SETIF_AUX,5.9105,35.6344,3064.0
827,13X064,TLEMCEN_AUX,-1.55533,35.0831,3065.0
828,16X582,ALGER_AUX,2.99175,36.7355,3066.0
829,13X217,TLEMCEN_AUX,-1.88092,35.0486,3022.0
830,35X101,AUXILIARY BL,3.33342,36.6474,2741.0
834,14X037,ORAN_AUX,0.88536,35.0576,3067.0
835,25X170,CONSTANTINE_AUX,6.71382,36.5389,2971.0
837,09X025,CENTRE_AUX,3.22174,36.6208,3068.0
838,41X048,CONSTANTINE_AUX,8.04186,36.1686,3069.0
839,02X007,ORAN_AUX,1.52903,36.18317,2824.0
840,36X052,CONSTANTINE_AUX,8.19691,36.7846,3070.0
841,16X849,ALGER_AUX,3.09071,36.6561,2834.0
843,01X049,SUD_AUX,-0.29253,27.8736,2940.0
844,27X060,ORAN_AUX,0.10083,35.9235,2726.0
847,09X007,CENTRE_AUX,2.80497,36.47972,2757.0
848,31X195,ORAN_AUX,-0.97472,35.6462,3071.0
849,04X088,CONSTANTINE_AUX,7.10633,35.8676,2711.0
850,26X038,CENTRE_AUX,2.75845,36.2703,2730.0
851,13X046,TLEMCEN_AUX,-2.2013,35.0834,3072.0
852,38X025,ORAN_AUX,1.62078,35.8133,3073.0
853,31X046,ORAN_AUX,-0.26925,35.8071,2969.0
854,09X057,CENTRE_AUX,2.81617,36.4908,2757.0
855,16X103,ALGER_AUX,3.34153,36.7383,2796.0
856,29X032,ORAN_AUX,0.34292,35.3309,3007.0
857,27X025,ORAN_AUX,0.13256,35.9513,3074.0
858,25X068,CONSTANTINE_AUX,6.5962,36.4127,2879.0
859,35X046,CENTRE_AUX,3.90436,36.8303,2789.0
860,29X067,ORAN_AUX,0.13286,35.4002,2724.0
861,12X025,CONSTANTINE_AUX,7.80312,35.3708,3075.0
862,14X070,ORAN_AUX,1.66314,35.52558,3076.0
863,27X040,ORAN_AUX,0.11339,35.9292,2726.0
864,31X058,ORAN_AUX,-0.49778,35.6935,3077.0
865,40X010,CONSTANTINE_AUX,7.46,35.4431,3078.0
866,27X166,ORAN_AUX,0.08133,35.9353,2726.0
868,42X024,CENTRE_AUX,2.30643,36.5428,3079.0
869,16X762,ALGER_AUX,2.9998,36.74,3066.0
870,05X068,SETIF_AUX,5.91184,35.6286,3064.0
871,16X923,ALGER_AUX,3.04286,36.6912,2817.0
872,16X896,ALGER_AUX,3.204,36.7213,2904.0
875,19X019,SETIF_AUX,5.43933,36.1905,2809.0
878,12X046,CONSTANTINE_AUX,8.12236,35.3983,2697.0
879,13X015,AUXILIARY BL,-1.31025,34.8738,2745.0
880,02X024,ORAN_AUX,1.52253,36.27528,3080.0
881,07X051,SETIF_AUX,5.74744,34.842,2816.0
882,16X023,ALGER_AUX,3.0243,36.7843,3081.0
883,09X065,CENTRE_AUX,3.0831,36.5719,3082.0
886,31X091,AUXILIARY BL,-0.66589,35.6732,2787.0
888,25X091,CONSTANTINE_AUX,6.64249,36.4455,2955.0
889,31X199,ORAN_AUX,-0.70814,35.7274,3084.0
890,31X164,ORAN_AUX,-0.65847,35.673,2787.0
891,07X035,SETIF_AUX,5.71648,34.8449,2816.0
893,46X001,TLEMCEN_AUX,-1.25569,35.2524,3086.0
894,31X065,ORAN_AUX,-0.6925,35.6616,2787.0
895,14X049,ORAN_AUX,1.49176,35.192,2707.0
896,15X089,CENTRE_AUX,4.01412,36.7413,2683.0
897,14X048,ORAN_AUX,1.33839,35.3586,2740.0
898,13X152,TLEMCEN_AUX,-1.63969,34.8913,2857.0
900,16X625,AUXILIARY BL,3.21208,36.7225,2904.0
901,03X001,SUD_AUX,3.27861,32.9527,2962.0
902,24X083,CONSTANTINE_AUX,7.40849,36.4628,2786.0
904,16X616,ALGER_AUX,3.00088,36.8151,2810.0
905,15X006,CENTRE_AUX,4.02215,36.7194,2683.0
906,16X477,ALGER_AUX,3.23607,36.8122,3087.0
908,16X712,ALGER_AUX,3.24043,36.7765,2774.0
910,27X043,AUXILIARY BL,0.10647,35.92736,2726.0
911,02x01,ORAN_AUX,1.3476,36.1586,2895.0
912,26X126,CENTRE_AUX,3.29728,36.2276,2911.0
913,31X127,ORAN_AUX,-0.86944,35.6869,3088.0
914,03X110,SUD_AUX,2.84784,33.77901,2853.0
915,16X507,ALGER_AUX,3.34312,36.7403,2796.0
916,31X443,ORAN_AUX,-0.55881,35.7022,2833.0
917,08X074,SUD_AUX,-2.22006,31.5929,2829.0
918,04X005,CONSTANTINE_AUX,7.39651,35.796,2733.0
919,15X077,CENTRE_AUX,4.37046,36.5339,3089.0
920,16X755,AUXILIARY BL,2.97483,36.7627,2938.0
923,13X196,TLEMCEN_AUX,-1.86632,35.0943,3090.0
924,15X050,CENTRE_AUX,4.06338,36.5339,2951.0
925,14X077,ORAN_AUX,1.31312,35.3533,2740.0
927,02X077,ORAN_AUX,1.29594,36.1302,2895.0
929,02X184,ORAN_AUX,1.32645,36.1744,2895.0
930,02X078,ORAN_AUX,1.31625,36.5143,2687.0
931,14X155,AUXILIARY BL,1.50129,35.1877,2707.0
933,34X025,SETIF_AUX,4.74962,36.0757,2752.0
934,02x21,ORAN_AUX,0.92479,36.2472,3092.0
936,24X092,CONSTANTINE_AUX,7.15567,36.3141,2679.0
937,10X126,CENTRE_AUX,3.76926,36.4917,3093.0
939,19X023,SETIF_AUX,5.443,36.1967,2809.0
940,35X004,AUXILIARY BL,3.40312,36.7211,2858.0
942,05X007,SETIF_AUX,6.15169,35.5551,2784.0
943,30X038,SUD_AUX,5.30951,31.959,2818.0
944,47X078,SUD_AUX,3.75352,32.825,3094.0
946,28X016,SETIF_AUX,4.3747,35.9241,3095.0
947,04X051,CONSTANTINE_AUX,7.393,35.7915,2733.0
948,19X219,SETIF_AUX,5.29061,35.8554,2977.0
949,21X116,CONSTANTINE_AUX,6.60947,36.8725,3015.0
950,42X067,CENTRE_AUX,2.76717,36.6355,3096.0
952,21X044,CONSTANTINE_AUX,6.45835,36.9906,3097.0
953,46X032,AUXILIARY BL,-1.3984,35.30148,2673.0
954,25X233,AUXILIARY BL,6.5825,36.246,2693.0
955,23X017,CONSTANTINE_AUX,7.71564,36.8872,2731.0
956,09X123,CENTRE_AUX,3.10264,36.5401,3082.0
957,35X033,CENTRE_AUX,3.6634,36.7274,3098.0
958,39X048,SUD_AUX,6.89963,33.5279,3099.0
960,26X140,CENTRE_AUX,2.754,35.8723,2812.0
961,13X009,TLEMCEN_AUX,-1.33706,34.88814,3008.0
962,29X065,AUXILIARY BL,0.16164,35.2488,3029.0
963,10X038,AUXILIARY BL,3.67378,36.2937,2970.0
966,09X097,CENTRE_AUX,2.68958,36.4661,3100.0
967,05X209,SETIF_AUX,6.14832,35.5668,2784.0
969,09X039,CENTRE_AUX,3.08181,36.5417,3082.0
971,06X143,SETIF_AUX,5.04973,36.7497,2719.0
972,25X029,CONSTANTINE_AUX,6.6048,36.3614,2764.0
973,27X083,ORAN_AUX,0.25208,35.7518,3101.0
975,26X117,AUXILIARY BL,3.26349,36.1245,3102.0
977,05X217,SETIF_AUX,5.6547,35.6773,3103.0
978,11X004,SUD_AUX,5.54094,22.8018,3104.0
979,08X101,AUXILIARY BL,-2.23193,31.60316,2829.0
981,40X024,CONSTANTINE_AUX,7.15114,35.4371,2729.0
983,16X620,ALGER_AUX,3.28118,36.74317,3028.0
984,46X005,AUXILIARY BL,-1.01647,35.5242,2751.0
986,15X072,ALGER_AUX,4.21903,36.8666,3105.0
987,02X042,ORAN_AUX,1.25456,36.1946,2942.0
988,09X002,CENTRE_AUX,2.9152,36.5791,3106.0
989,34X108,SETIF_AUX,5.07657,36.131,3107.0
990,34X026,SETIF_AUX,4.82013,36.0431,3108.0
991,42X038,CENTRE_AUX,2.70474,36.6443,3109.0
992,29X061,ORAN_AUX,0.07961,35.5936,2898.0
993,02X068,ORAN_AUX,1.31769,36.1604,2895.0
994,16X362,ALGER_AUX,3.04212,36.7581,2931.0
995,15X025,CENTRE_AUX,4.2128,36.5458,3110.0
996,16X047,ALGER_AUX,3.10842,36.7433,2725.0
997,35X091,CENTRE_AUX,3.40368,36.7287,2858.0
998,16X775,AUXILIARY BL,2.90978,36.7919,2956.0
999,21X003,CONSTANTINE_AUX,6.83455,36.6518,3111.0
1001,20X009,AUXILIARY BL,-0.20794,34.9219,3112.0
1002,14X075,ORAN_AUX,1.33574,35.3689,2740.0
1003,16X740,SUD_AUX,3.00247,36.7357,3066.0
1004,35X031,CENTRE_AUX,3.45731,36.752,3113.0
1005,10X038,CENTRE_AUX,3.67378,36.2937,2970.0
1006,13X052,AUXILIARY BL,-1.52528,34.8294,2978.0
1008,15X001,CENTRE_AUX,4.04572,36.7146,2683.0
1012,16X1116,SUD_AUX,3.04719,36.691,2817.0
1014,36X091,CONSTANTINE_AUX,8.33225,36.8036,2755.0
1015,31X071,ORAN_AUX,-0.62639,35.7011,2787.0
1016,32X032,SUD_AUX,0.02718,32.8697,3114.0
1018,31X120,ORAN_AUX,-0.76971,35.7473,2780.0
1019,29X107,ORAN_AUX,0.13592,35.4102,2724.0
1021,18X098,AUXILIARY BL,5.75341,36.80553,2785.0
1022,26X110,CENTRE_AUX,2.7637,36.277,2730.0
1024,26X034,CENTRE_AUX,3.47713,36.352,3115.0
1026,42X070,CENTRE_AUX,2.68791,36.6413,3109.0
1027,16X512,ALGER_AUX,2.91246,36.7089,3116.0
1028,13X022,AUXILIARY BL,-1.80619,34.83153,2692.0
1030,13X138,TLEMCEN_AUX,-1.83711,35.1011,3090.0
1031,31X311,ORAN_AUX,-0.53639,35.7205,2833.0
1032,16X661,ALGER_AUX,3.00263,36.7167,2965.0
1037,16X887,ALGER_AUX,3.01913,36.74734,3117.0
1038,31X050,ORAN_AUX,-0.17697,35.7903,3118.0
1039,19X225,SETIF_AUX,5.51051,35.8096,3119.0
1042,16X496,ALGER_AUX,3.01785,36.7016,2817.0
1043,16X982,ALGER_AUX,3.04127,36.7468,3117.0
1045,31X209,ORAN_AUX,-0.77261,35.7443,2780.0
1046,35X003,CENTRE_AUX,3.32919,36.6524,2741.0
1048,31X383,ORAN_AUX,-0.52178,35.6293,3120.0
1049,34X028,SETIF_AUX,4.5548,35.9824,3121.0
1052,29X175,ORAN_AUX,0.24569,35.4788,3122.0
1055,20X032,AUXILIARY BL,0.1615,34.8495,2841.0
1056,03X002,SUD_AUX,2.85747,33.8011,2853.0
1057,23X051,CONSTANTINE_AUX,7.72418,36.8927,2731.0
1059,29X011,ORAN_AUX,-0.04892,35.3133,3123.0
1060,05X105,SETIF_AUX,6.17765,35.5329,2784.0
1061,31X189,ORAN_AUX,-0.66825,35.6409,2802.0
1063,16X024,ALGER_AUX,3.04892,36.7638,3081.0
1065,46X016,TLEMCEN_AUX,-0.96747,35.38,3124.0
1067,17X035,SUD_AUX,3.24411,34.6783,2703.0
1068,29X064,ORAN_AUX,0.33479,35.4163,2736.0
1070,31X752,ORAN_AUX,-0.58819,35.69888,2833.0
1072,35X126,CENTRE_AUX,3.7191,36.7438,3125.0
1073,24X037,CONSTANTINE_AUX,7.73469,36.3513,3126.0
1075,46X002,TLEMCEN_AUX,-1.18472,35.3059,2835.0
1076,25X104,CONSTANTINE_AUX,6.59583,36.3396,2764.0
1077,24X007,CONSTANTINE_AUX,7.42766,36.4652,2786.0
1079,47X011,SUD_AUX,3.65746,32.4896,2827.0
1080,16X802,AUXILIARY BL,2.9603,36.764,2938.0
1081,16X613,ALGER_AUX,3.04855,36.7865,3127.0
1082,19X083,SETIF_AUX,5.31942,36.1888,2897.0
1083,05X047,SETIF_AUX,5.91536,35.6322,3064.0
1086,13X189,TLEMCEN_AUX,-1.37631,34.947,3005.0
1087,35X082,CENTRE_AUX,3.39195,36.7235,2858.0
1088,19X110,SETIF_AUX,5.08897,36.4558,3128.0
1089,24X004,CONSTANTINE_AUX,7.43571,36.45228,2786.0
1091,36X028,CONSTANTINE_AUX,7.77514,36.6475,3129.0
1092,31X009,ORAN_AUX,-0.64594,35.6948,2787.0
1093,28X078,SETIF_AUX,3.76814,35.8902,2910.0
1095,06X027,SETIF_AUX,4.75981,36.5032,3130.0
1097,09X215,CENTRE_AUX,2.75564,36.4996,2757.0
1098,19X097,SETIF_AUX,5.4433,36.2044,2809.0
1099,05X061,SETIF_AUX,6.1722,35.5312,2784.0
1100,04X052,CONSTANTINE_AUX,7.3884,35.7868,2733.0
1101,24X019,CONSTANTINE_AUX,7.24839,36.2453,3131.0
1102,16X427,ALGER_AUX,3.04816,36.7206,2811.0
1103,10X053,CENTRE_AUX,3.80707,36.3401,3132.0
