,BTS,X,Y,commune_id
5922,21X085,7.11425,36.7409,3031.0
5929,02x23,0.95496,36.22151,3033.0
5931,26X051,3.17432,36.1885,3416.0
5932,07X087,6.0457,34.5622,3829.0
5934,16X1060,2.87094,36.6907,2768.0
5938,26X207,2.7616,36.3656,3715.0
5941,42X100,2.7505,36.6531,3153.0
5948,26X080,3.29811,35.922,3830.0
5953,36X064,8.6141,36.9027,3524.0
5955,06X197,4.6863,36.6027,3232.0
5956,20X022,0.25814,34.55125,3674.0
5957,23X162,7.64145,36.7533,2823.0
5960,15X130,4.50231,36.6532,3831.0
5961,44X167,2.21405,36.3081,2788.0
5963,26X095,2.93539,35.8849,3832.0
5965,25X078,6.5488,36.5067,3525.0
5967,16X256,3.0921,36.7366,2691.0
5969,31X112,-0.63347,35.7026,2787.0
5970,42X078,2.44874,36.5853,2766.0
5971,31X236,-0.78181,35.7478,2780.0
5972,07X071,5.70895,34.6541,3789.0
5974,12X103,8.07234,35.42023,2697.0
5975,21X150,7.31813,36.7351,3179.0
5979,06X094,5.0728,36.7527,2719.0
5980,16X537,3.13772,36.7192,3161.0
5982,04X155,6.4107,35.8955,3357.0
5983,24X038,7.21564,36.3834,3833.0
5984,16X508,3.18977,36.7315,2864.0
5988,10X105,3.9364,36.3381,2920.0
5992,19X259,5.40817,36.2091,2809.0
5995,02X098,1.30081,36.2759,2983.0
5996,25X317,6.5949,36.4264,2879.0
6001,10X071,4.04522,36.3087,3139.0
6003,35X054,3.56407,36.7857,3386.0
6004,15X075,4.47004,36.6012,2887.0
6005,26X079,3.0349,35.89418,3834.0
6006,19X139,5.96913,35.9597,3835.0
6007,37X004,-8.085,27.4791,2914.0
6009,06X079,5.33186,36.6225,2680.0
6010,04X101,7.37567,35.919,3368.0
6014,02X208,1.39129,36.25164,2921.0
6017,06X222,4.9541,36.5343,3170.0
6021,31X525,-0.45294,35.7161,2804.0
6024,16X254,3.06129,36.7744,2838.0
6025,25X003,6.61776,36.3259,2764.0
6027,28X034,4.09469,34.6801,3836.0
6029,16X930,3.10201,36.7257,2691.0
6031,13X246,-1.7348,34.8543,2692.0
6032,48X082,0.55756,35.7465,2843.0
6033,03D01,2.87826,33.8039,2853.0
6035,05X117,5.37522,35.3946,2698.0
6038,30X035,5.3176,31.9368,3225.0
6039,23X073,7.7585,36.8816,2731.0
6040,18X106,5.46073,36.6617,3171.0
6042,01X038,-0.09173,29.42408,3837.0
6043,31X377,-0.54147,35.72031,2833.0
6044,31X032,-0.58622,35.7292,2787.0
6050,14X158,1.51451,35.3585,3511.0
6051,16X1360,2.998,36.58981,3264.0
6053,04X146,6.88419,36.1116,2837.0
6054,09X012,2.80379,36.4873,2757.0
6056,13X101,-1.33781,34.8817,3008.0
6057,23X121,7.75086,36.907,2731.0
6059,27X196,0.11098,35.9536,3074.0
6060,42X076,2.19853,36.6111,3362.0
6061,14X061,1.60022,35.4426,3076.0
6062,02X190,0.9733,36.1627,3033.0
6066,16X185,3.13847,36.7275,3161.0
6067,46X013,-1.36644,35.3064,2673.0
6068,28X014,4.78455,35.6877,2727.0
6071,25X176,6.59639,36.3592,2764.0
6073,09X066,3.07341,36.5442,3082.0
6075,38X024,1.62152,35.88975,2981.0
6076,10X129,3.64116,36.5582,2917.0
6077,16X041,3.03835,36.80937,2773.0
6083,27X103,0.09739,35.9337,2726.0
6086,16X011,3.0964,36.7138,2808.0
6087,04X121,6.47036,36.0752,3616.0
6088,23X117,7.73713,36.7973,2823.0
6089,19X201,5.34461,36.2647,2772.0
6092,39X028,6.80101,33.3415,3838.0
6093,31M12,-0.76971,35.74732,2780.0
6096,31X382,-0.57516,35.6502,2723.0
6100,44X142,1.76803,36.283,3707.0
6103,31X126,-0.35789,35.8185,3272.0
6107,16X721,3.18039,36.7333,2864.0
6108,48X028,1.13481,35.7784,3725.0
6109,47X042,3.68154,32.48027,3011.0
6111,16X945,3.01496,36.779,3081.0
6112,38X071,1.82337,35.5796,2762.0
6114,07X082,5.38343,34.7204,2826.0
6115,29X131,0.38583,35.5836,3586.0
6116,13X269,-1.2834,34.8911,2745.0
6117,14X169,1.32314,35.3802,2740.0
6118,34X101,4.74529,36.0909,2752.0
6123,05X040,6.19054,35.5352,2784.0
6125,07X025,5.84352,35.0654,3839.0
6127,16X265,3.0987,36.743,2725.0
6129,17X044,3.03289,35.0744,2776.0
6130,33X013,9.12447,27.8989,3663.0
6131,29X127,0.13263,35.413,2724.0
6137,31X016,-0.60667,35.6204,3338.0
6139,41X012,8.0229,36.3526,3840.0
6140,16X727,3.20531,36.7184,2904.0
6143,05X232,5.91206,35.6232,3064.0
6145,16X1237,3.3728,36.7341,2796.0
6147,13X053,-1.42353,34.8694,3668.0
6149,37X051,-8.1356,27.6446,2914.0
6150,20X020,0.29953,34.9678,3841.0
6151,21X160,6.97841,36.886,2754.0
6152,21X069,6.89752,36.8786,2754.0
6154,26X100,2.77866,36.1992,3842.0
6155,26X159,2.79527,36.2637,2730.0
6156,17X076,3.024,35.072,2776.0
6158,26X113,2.7515,36.28,2730.0
6159,02X108,1.5025,36.5243,3843.0
6160,38X072,1.84115,35.6115,2762.0
6161,04X032,6.63516,35.9071,3731.0
6164,06X153,5.02718,36.7735,2719.0
6166,36X007,8.04577,36.7385,3302.0
6171,13X345,-1.35066,34.91912,2745.0
6173,48X108,0.32264,35.7397,2880.0
6174,30X034,6.04836,31.7212,2828.0
6175,06X066,4.39098,36.3899,3307.0
6176,40X061,7.15394,35.4182,2729.0
6179,13X111,-1.73256,34.851,2692.0
6181,26X081,2.89589,36.0034,3255.0
6183,03X085,2.84837,33.8032,2853.0
6187,31X249,-0.64789,35.7028,2787.0
6193,28X058,4.62231,35.6948,3844.0
6196,16X845,3.06494,36.746,2919.0
6198,16X309,3.08608,36.7224,2691.0
6200,48X058,0.77795,35.6487,3845.0
6202,31X427,-0.54081,35.7259,2833.0
6203,25X113,6.88146,36.3767,3016.0
6204,19X060,5.075,36.3976,3846.0
6205,25X022,6.38026,36.3822,2742.0
6210,16X844,3.19692,36.7351,2791.0
6212,16X432,2.96289,36.7207,3066.0
6214,02X030,1.52477,36.18032,2824.0
6215,16X570,2.97462,36.7732,3166.0
6218,16M25,3.05393,36.7586,2966.0
6220,10X011,3.71535,36.4909,3528.0
6221,16X1011,3.3041,36.7914,2717.0
6225,45X032,-0.42583,32.7709,3847.0
6229,16M26,3.0987,36.743,2725.0
6233,02X090,0.94746,36.2107,3033.0
6236,15X109,4.4734,36.8699,2807.0
6238,26X143,2.90404,36.0708,3738.0
6239,24X069,7.11698,36.0928,3385.0
6241,31X508,-0.54321,35.74254,2833.0
6244,29X160,-0.0074,35.4573,3675.0
6245,16X520,3.11834,36.6703,2834.0
6246,21X068,6.44512,36.8365,2875.0
6247,05X001,6.17826,35.561,2784.0
6248,09X162,2.6303,36.4708,2814.0
6250,31X137,-0.62883,35.6704,2802.0
6254,02M19,0.9733,36.1627,3033.0
6259,31X378,-0.59585,35.6875,2787.0
6264,16X296,3.04262,36.7618,2931.0
6266,28X134,4.39469,35.9365,3095.0
6267,23M19,7.75821,36.8981,2731.0
6272,28X152,3.88731,35.6772,2735.0
6276,31X342,-0.70711,35.7298,3084.0
6279,12X099,8.10768,35.404,2697.0
6280,11X008,5.15083,23.6908,3848.0
6281,16M21,3.0583,36.79047,3127.0
6286,05X176,6.17968,35.5575,2784.0
6287,15X017,4.15164,36.6613,3700.0
6294,07X149,5.36131,34.7327,2826.0
6296,25X026,6.63612,36.3704,2764.0
6297,34X057,4.77403,36.0661,2752.0
6301,27X136,0.11139,35.975,2726.0
6303,09X270,2.9531,36.53225,3158.0
6304,35X204,3.327,36.6494,2741.0
6305,16X1520,2.90978,36.7919,2956.0
6306,16X1188,3.15446,36.65616,3014.0
6308,16X1083,3.05085,36.7768,2838.0
6309,05X087,6.19839,35.2559,3849.0
6310,35X139,3.74207,36.6825,3098.0
6311,15X166,4.35911,36.8635,2807.0
6315,39X045,6.22576,34.1085,3850.0
6319,27X092,0.17514,35.7888,2836.0
6320,06X013,5.16766,36.6658,3221.0
6323,31X087,-0.58548,35.7024,2833.0
6332,13X010,-1.3276,34.8689,3008.0
6335,35X074,3.81109,36.6736,3851.0
6337,30X092,6.06333,31.708,2828.0
6342,31X234,-0.76089,35.7436,2780.0
6344,23X247,7.6073,36.8128,2863.0
6346,44X199,1.91484,36.20229,3852.0
6347,15M09,3.95257,36.5431,3159.0
6350,16M36,3.05735,36.7721,2838.0
6351,16X854,3.3438,36.7328,2796.0
6353,16X678,3.19206,36.7472,2791.0
6356,05X028,5.9947,35.8634,3327.0
6357,31X036,-0.6185,35.7054,2787.0
6358,31X375,-0.49315,35.6918,3077.0
6359,31X207,-0.6135,35.70789,2787.0
6361,31X157,-0.64998,35.693,2787.0
6362,39X034,6.95872,33.2603,3853.0
6363,23X047,7.75311,36.9263,2731.0
6366,46X037,-1.13983,35.5823,3820.0
6367,02X212,1.32193,36.1401,2895.0
6369,27X139,0.34323,36.0003,3613.0
6370,16X946,2.97341,36.7818,3166.0
6372,21X071,6.90468,36.8588,2754.0
6375,42X142,2.77193,36.5989,3096.0
6377,31X637,-0.53736,35.75037,2833.0
6378,26X156,2.7374,36.2806,2730.0
6381,29X083,0.21437,35.6308,3222.0
6382,30X028,6.06561,31.7021,2828.0
6383,23X030,7.675,36.9115,3854.0
6384,21X028,6.92288,36.8561,3578.0
6385,44X150,2.51149,36.3079,3333.0
6386,09X021,2.73295,36.4571,3010.0
6389,14X107,1.76567,35.4282,3026.0
6394,31X309,-0.5673,35.74721,2787.0
6395,25X310,6.5609,36.2565,2708.0
6396,48X077,0.88172,36.1255,2928.0
6398,40X026,7.21482,35.3699,3308.0
6404,27X048,0.37242,35.9291,3535.0
6412,31X106,-0.6537,35.6685,2787.0
6413,06X171,4.6026,36.5402,3493.0
6416,36X049,8.17431,36.5242,3181.0
6417,05X155,5.45334,35.7007,3855.0
6418,20X041,-0.07522,34.8923,3856.0
6419,31X119,-0.64203,35.6971,2787.0
6422,43X113,5.94385,36.4053,2830.0
6425,16X592,3.0345,36.7481,3117.0
6428,48X070,0.8009,35.6734,3857.0
6433,05X143,6.2987,35.2083,3858.0
6434,09X067,3.0893,36.5326,3082.0
6438,05X156,6.03083,35.6282,3052.0
6439,21X156,6.67856,36.6786,2877.0
6448,19X391,5.6723,36.11895,3672.0
6450,31X273,-0.31139,35.8551,3272.0
6451,19X205,5.11446,36.2448,3859.0
6453,08G03,-2.21729,31.61002,2829.0
6454,02X207,1.20346,36.0822,2871.0
6455,16X671,3.2616,36.8002,2717.0
6460,28X015,4.88604,35.6693,3243.0
6461,11X001,5.44742,22.81655,3104.0
6463,31X428,-0.43201,35.7775,3038.0
6464,12X115,8.06037,34.7329,3182.0
6466,02X011,1.25161,36.12947,2871.0
6472,23X055,7.4907,36.8802,2800.0
6474,44X047,2.22122,36.2927,2788.0
6477,09X136,3.09161,36.5517,3082.0
6478,31X726,-0.56145,35.70454,2833.0
6479,19X100,5.53586,35.934,3328.0
6481,16X302,3.04711,36.7886,3127.0
6484,44X066,1.95319,36.251,2743.0
6485,44X144,1.85725,36.3117,3202.0
6490,26M07,2.76467,36.2628,2730.0
6491,25X292,6.61598,36.314,2764.0
6493,05X190,6.20914,35.5933,3227.0
6496,11X010,6.26479,23.4232,3860.0
6499,31X560,-0.89755,35.57346,3017.0
6500,16X741,3.00429,36.6732,3144.0
6504,42X040,2.71003,36.6376,3109.0
6506,05X139,6.13028,35.222,3861.0
6519,19X197,5.10177,36.5153,3547.0
6521,16X690,3.05667,36.7687,2966.0
6525,17X032,3.59194,34.1801,3862.0
6530,23X203,7.72867,36.90531,2731.0
6534,04X110,7.37456,35.7928,2733.0
6535,16X1675,2.79249,36.67471,3863.0
6537,06X196,4.7147,36.6121,3864.0
6541,16X026,3.05298,36.7663,2838.0
6543,06X045,4.48612,36.3758,3865.0
6544,31X059,-0.47253,35.7047,3077.0
6547,27X152,0.57176,36.2531,3417.0
6551,09X161,2.7919,36.4603,3383.0
6553,16X546,3.03292,36.7677,2931.0
6554,32M07,1.01487,33.683,2797.0
6556,16X790,2.92201,36.652,2705.0
6557,16X730,3.09932,36.7351,2725.0
6559,09X169,2.6488,36.475,2814.0
6560,05X088,6.54894,35.4049,3866.0
6562,31X703,-0.5794,35.6945,2723.0
6563,12X089,8.13119,35.9522,3505.0
6565,34X090,4.80258,35.9536,3205.0
6566,02X253,1.29597,36.4338,3004.0
6567,26X129,2.7573,36.2611,2730.0
6570,31X281,-0.57164,35.7203,2833.0
6573,15X157,4.23633,36.7223,3254.0
6576,43X106,5.94401,36.4139,2830.0
6579,36X066,7.97995,36.6812,3399.0
6582,14X126,0.83141,34.8622,3867.0
6583,16X786,3.0442,36.7721,2931.0
6585,31X269,-0.68007,35.6734,2787.0
6586,42X126,2.50038,36.4646,3306.0
6590,12X064,8.21597,34.9627,3868.0
6591,31X307,-0.57119,35.7361,2833.0
6594,12X070,8.07534,35.4888,3869.0
6595,27X070,0.54408,36.091,3870.0
6598,16X675,2.79719,36.6788,2935.0
6602,16X818,2.9871,36.7675,2716.0
6603,38X041,1.80632,35.6059,2762.0
6605,27X118,0.11286,35.9212,2726.0
6607,10X078,3.54871,36.0323,3871.0
6608,01X059,-0.29112,27.8814,2940.0
6611,16X019,3.05842,36.7733,2838.0
6614,03X067,2.43505,33.9418,3872.0
6618,16X406,3.07236,36.64739,2834.0
6621,33X018,6.82319,28.1336,3169.0
6622,44X040,2.14461,35.9908,3714.0
6624,29X009,0.04159,35.3384,3440.0
6625,16X250,3.026,36.769,2931.0
6626,16X571,2.96799,36.78225,3166.0
6627,30X051,5.3065,31.9394,2818.0
6633,15X145,4.50385,36.734,3201.0
6634,15X082,4.04493,36.6275,3703.0
6636,35X130,3.37351,36.7685,3213.0
6638,07X142,5.37978,34.6014,3249.0
6639,16X1358,3.2624,36.7757,2791.0
6640,35X069,3.4056,36.7712,3213.0
6641,18X144,6.24164,36.74525,2695.0
6642,43X049,6.15445,36.1358,2998.0
6643,35X127,3.83447,36.74317,3343.0
6644,32D00,1.02003,33.679,2797.0
6645,29X052,0.06937,35.55518,2898.0
6648,10X058,3.89588,36.3733,2920.0
6649,20X106,-0.21006,34.91804,3112.0
6652,41X083,7.94672,36.26726,2806.0
6653,18X120,5.84061,36.8001,2902.0
6656,05X142,6.07652,35.508,3381.0
6657,16X1179,3.0872,36.65194,2834.0
6659,39X068,6.1089,34.1877,3850.0
6660,31X154,-0.31028,35.8575,3272.0
6666,44X178,2.14172,36.1197,3032.0
6667,16X1092,3.03107,36.7691,2931.0
6670,40X048,7.25936,35.2527,3308.0
6672,48X173,1.1366,35.81236,3725.0
6674,03X034,2.17725,34.4764,3873.0
6677,16M108,3.09541,36.64404,2997.0
6678,06M09,5.33499,36.6284,2680.0
6681,21X154,6.6449,36.7882,3176.0
6684,24X050,7.77255,36.5803,3341.0
6685,16X976,3.16599,36.6452,2870.0
6687,06X117,4.94173,36.6965,3503.0
6688,16X1122,3.00964,36.669,3144.0
6694,29X108,-0.17114,35.5272,2739.0
6695,34X066,5.03219,35.9319,2682.0
6699,13X250,-1.33186,34.8757,3008.0
6702,23X124,7.75563,36.8988,2731.0
6703,14M03,1.31642,35.3732,2740.0
6704,06X201,5.1586,36.6664,3221.0
6706,09X163,2.73616,36.4488,3010.0
6707,21X005,6.8669,36.6983,3500.0
6710,29X173,-0.17494,35.5307,2739.0
6713,35X124,3.71721,36.7353,3125.0
6717,46X017,-1.39314,35.2628,2673.0
6722,25X404,6.56947,36.24254,2708.0
6725,35X119,3.8931,36.8589,3317.0
6727,46M10,-0.96881,35.3796,3124.0
6731,21X161,6.95516,36.8367,3578.0
6732,19X381,5.4146,36.1956,2809.0
6733,48X178,0.53657,35.72227,2843.0
6734,09X070,3.21519,36.6147,3068.0
6737,06X223,5.25391,36.4383,3185.0
6738,15X187,4.19304,36.7572,3504.0
6741,15X243,4.08054,36.8634,3533.0
6742,31X302,-0.58367,35.64028,3338.0
6744,16X012,3.04028,36.79961,2773.0
6748,19X257,4.92333,36.4436,3750.0
6749,04X081,7.39236,35.8048,2733.0
6750,05X056,6.31513,35.1405,2860.0
6752,14X112,1.70234,35.1028,3875.0
6754,02X162,1.40786,36.3705,3228.0
6757,06X070,4.63155,36.5919,3168.0
6758,09X006,2.8492,36.4962,2913.0
6761,16X171,3.0426,36.8018,2773.0
6763,48M10,0.55612,35.7447,2843.0
6769,43X149,6.2471,36.4352,2991.0
6770,16X1362,2.9585,36.6749,2705.0
6774,34X024,4.66843,36.1327,3231.0
6778,06X174,4.3588,36.3367,2967.0
6780,46X126,-0.9493,35.2081,3733.0
6781,13X264,-1.65641,34.89166,2857.0
6783,47X028,3.64073,32.4937,2827.0
6784,62014,0.14703,34.83531,2841.0
6785,48X112,0.56462,35.733,2843.0
6789,19X260,5.37593,36.0066,2972.0
6793,08D02,-2.21447,31.6191,2829.0
6794,35X154,3.38194,36.70501,3172.0
6798,06X281,5.27945,36.55004,3682.0
6799,16X1252,3.37349,36.70977,3172.0
6800,47X034,3.59556,32.1591,3876.0
6804,10X046,3.62412,36.3867,3673.0
6805,06X290,4.8445,36.68066,2964.0
6815,34X102,5.02793,35.9429,2682.0
6816,35X197,3.3374,36.6299,2741.0
6820,16X974,2.9928,36.7918,3081.0
6822,17X100,3.2421,34.6638,2703.0
6825,48X167,0.57218,35.7117,2843.0
6829,30X090,6.09283,33.2884,3632.0
6831,06X091,5.06042,36.7669,2719.0
6832,06X085,4.84009,36.8659,3012.0
6833,17X084,3.86911,34.3509,3877.0
6836,28X210,4.26673,35.2873,2713.0
6837,14X134,2.31362,35.2143,2876.0
6838,05X141,5.71073,35.3522,3878.0
6844,17X052,4.68093,33.1677,3879.0
6845,07X111,5.84374,35.0706,3839.0
6856,26X101,3.25262,36.0304,3880.0
6857,07X021,5.72237,34.831,2816.0
6858,34X061,4.22129,36.1593,3881.0
6859,30X140,5.36814,31.9244,3225.0
6860,28X193,4.52996,35.74101,2699.0
6861,09X044,2.85047,36.4991,2913.0
6864,21X214,6.94752,36.84072,3050.0
6866,42X047,2.21816,36.6102,3362.0
6867,02X127,1.36589,36.1534,2895.0
6869,25X131,6.60418,36.3637,2764.0
6870,06X163,4.6804,36.6318,3410.0
6871,28X076,5.10468,35.6073,3560.0
6872,10X048,3.5756,36.1302,3882.0
6873,24X012,7.26989,36.4629,3299.0
6879,16X038,2.89424,36.7492,2868.0
6883,19X329,5.51842,36.19973,2959.0
6885,19X119,5.75786,36.1519,2986.0
6887,42X020,2.0522,36.5741,3883.0
6888,44M02,2.21976,36.2609,3162.0
6891,16X342,3.03954,36.7433,3117.0
6893,31M07,-0.64283,35.7027,2787.0
6898,20X093,0.14733,34.8959,2728.0
6899,48X125,0.5527,35.7413,2843.0
6900,28X103,4.16147,35.2376,2713.0
6902,30X136,6.04427,31.74231,2828.0
6904,34X011,5.02312,36.0816,3400.0
6911,28X146,4.37467,35.9284,3095.0
6913,29X162,0.1314,35.3038,3305.0
6914,16X558,3.17071,36.6631,3014.0
6919,34X062,4.72998,36.3677,3884.0
6920,44X079,1.77349,36.2439,2847.0
6921,28X186,5.07322,35.60029,3560.0
6924,48X057,0.88355,35.9445,2681.0
6926,16X223,3.05931,36.7765,2838.0
6930,09X031,3.04591,36.487,3885.0
6931,44X069,1.67222,36.2062,2847.0
6933,28X119,4.12879,35.4632,3697.0
6937,16X1563,2.90101,36.78611,2956.0
6940,44X102,1.77062,36.1707,3698.0
6941,31X166,-0.59317,35.71722,2787.0
6943,16X1519,2.96367,36.69464,2782.0
6945,39X032,6.86082,33.34959,2885.0
6946,34X077,4.93675,36.1055,3002.0
6948,43X063,6.29143,36.5372,3360.0
6953,34X155,4.7273,36.0938,2752.0
6955,27M04,0.09063,35.9313,2726.0
6959,31X289,-0.78903,35.7556,2780.0
6960,41X029,7.48886,35.9277,3886.0
6961,25X156,6.66291,36.3743,2764.0
6962,06X236,5.03711,36.7596,2719.0
6964,19X135,5.19069,35.9017,3887.0
6965,29X118,-0.04924,35.3224,3123.0
6969,16X1481,2.9624,36.7855,3166.0
6974,19X117,5.63559,36.1557,2986.0
6977,16X420,2.98068,36.8131,3044.0
6978,12X071,8.30123,35.0121,3888.0
6981,03X053,2.8913,33.7561,2853.0
6982,16X528,3.05211,36.774,2838.0
6988,19X218,5.03266,36.35194,3718.0
6991,16X704,2.9988,36.7451,3066.0
6994,16X1354,2.8666,36.64741,2768.0
6997,16X590,3.00737,36.6488,3144.0
6998,28X090,5.01615,35.7289,3889.0
7002,01X052,-0.28225,27.8687,2940.0
7004,41X032,8.31032,36.3242,3890.0
7005,29X161,-0.1917,35.5195,2739.0
7006,42M12,2.50038,36.46458,3306.0
7008,31X500,-0.44847,35.53772,3369.0
7009,03X047,1.95825,34.0129,3891.0
7020,01X011,-0.18892,27.2281,3513.0
7030,05X243,6.07849,35.5594,3381.0
7034,46M09,-1.38226,35.3016,2673.0
7035,28X125,4.77781,35.6158,2727.0
7036,08X100,-2.19935,31.6202,2829.0
7041,44X089,1.8182,36.2153,3775.0
7046,36X063,7.96407,36.8372,3178.0
7048,25X187,6.70754,36.1795,3292.0
7051,16X1243,2.84779,36.66848,2688.0
7055,16X1443,2.92059,36.70432,3116.0
7056,07X185,5.69458,34.67571,3789.0
7059,07X060,5.43464,34.7218,3365.0
7060,10M05,3.89588,36.3733,2920.0
7061,07X183,5.61358,35.12596,3653.0
7064,16X1140,3.17488,36.7356,3157.0
7065,18X049,6.22921,36.7541,2695.0
7067,13X205,-2.15675,35.0706,3072.0
7088,14X133,1.03336,35.0678,2763.0
7090,02X219,1.25583,36.2047,2983.0
7092,12X072,7.41002,34.5526,3892.0
7093,16X746,2.91382,36.777,2938.0
7094,39X046,6.75613,33.2382,3838.0
7097,42X091,2.79594,36.6245,3096.0
7101,39X037,6.86809,33.3562,2885.0
7102,30X019,5.99581,31.8781,2828.0
7106,20x01,-0.01907,34.8968,3856.0
7112,25X058,6.54717,36.306,2708.0
7116,06X228,4.58359,36.5924,3168.0
7117,21X023,7.30841,36.7659,3179.0
7118,25X142,6.69755,36.2608,2693.0
7128,31X356,-0.64802,35.695,2787.0
7131,02X261,1.52843,36.2837,3080.0
7133,19M11,5.68664,36.1521,2986.0
7135,30X003,6.05683,31.6867,2828.0
7138,15X064,4.20724,36.576,3893.0
7139,16X591,3.02908,36.7607,2931.0
7141,16X1189,2.99027,36.59993,3264.0
7142,30X008,5.32037,31.9582,2818.0
7148,16X158,3.06782,36.7305,2691.0
7149,15X169,4.24678,36.7692,2929.0
7150,32X042,1.01484,33.6864,2797.0
7161,19X217,5.678,36.1428,2986.0
7164,25X077,6.61203,36.3184,2764.0
7166,31X564,-0.7529,35.6212,3248.0
7171,31X196,-0.51714,35.62653,3120.0
7172,10X066,3.99603,36.41104,2732.0
7186,41X015,7.89496,36.3118,3283.0
7187,31X202,-0.744,35.7387,2780.0
7188,31X055,-0.32631,35.8627,3272.0
7189,31X765,-0.2769,35.8031,2969.0
7193,29X164,0.18602,35.4048,2724.0
7194,48X041,0.55325,35.7258,2843.0
7206,31X540,-0.70898,35.6406,3248.0
7210,27X015,0.16822,35.84334,3434.0
7215,46X124,-0.98798,35.2724,3894.0
7217,06X124,5.07283,36.7602,2719.0
7222,16X674,2.82414,36.6981,2688.0
7224,19X252,5.16901,36.4086,3846.0
7226,31X333,-0.73659,35.7353,2780.0
7228,16X1107,2.9191,36.7875,2956.0
7229,48X132,0.85497,36.03303,3274.0
7232,09X318,2.988,36.5351,3218.0
7233,48X091,0.91722,36.03103,3274.0
7237,31X242,-0.63681,35.7001,2787.0
7238,05X194,5.9999,35.5272,3381.0
7240,31X751,-0.55543,35.73822,2833.0
7243,43X053,6.3158,36.2186,3268.0
7247,06X029,4.67331,36.5594,2714.0
7248,34X022,4.66552,36.2901,3487.0
7252,46X100,-0.96881,35.3796,3124.0
7253,27X089,0.10911,35.93389,2726.0
7254,25X333,6.71407,36.27729,2693.0
7255,16X803,3.0119,36.759,3262.0
7258,16X732,2.99586,36.719,2965.0
7262,02X163,1.18122,36.5115,3351.0
7263,25X016,6.59368,36.3714,2764.0
7266,02X198,1.54027,36.18893,2824.0
7271,10X188,4.05838,36.4047,2732.0
7275,47X001,3.7854,32.3699,3011.0
7276,43X072,6.17913,36.4727,3345.0
7280,31X400,-0.66541,35.6323,2802.0
7281,16X488,3.01445,36.7678,3262.0
7282,09X170,2.7467,36.4646,3010.0
7284,15X079,3.95088,36.5016,3896.0
7286,43X102,6.08131,36.3401,3689.0
7290,26X176,2.35536,35.85625,3685.0
7291,16X909,3.33904,36.72293,2796.0
7292,05X096,6.15739,35.545,2784.0
7294,23X046,7.76308,36.9217,2731.0
7297,21X086,6.83008,36.649,3111.0
7300,20X105,-0.20954,34.9274,3112.0
7301,41X085,7.63975,36.2184,3724.0
7302,15X183,3.97436,36.5002,3159.0
7303,46X071,-1.37833,35.2282,3482.0
7317,43X046,5.9898,36.1228,3266.0
7329,10X116,3.73303,36.4674,3528.0
7331,34X089,4.88691,35.8979,2778.0
7334,16X770,3.26692,36.7856,2774.0
7335,31X496,-0.59054,35.7128,2833.0
7336,29X091,-0.19217,35.527,2739.0
7338,47X050,3.49563,31.2534,3280.0
7340,37X009,-6.9813,28.6142,3897.0
7341,16M54,3.03292,36.7677,2931.0
7342,16X1117,2.94081,36.6792,2705.0
7343,34X009,4.882,36.0297,3108.0
7352,01X018,0.049,28.7695,3898.0
7356,16X1242,2.96761,2.96761,2782.0
7357,31X121,-0.75578,35.7407,2780.0
7365,31X125,-0.53328,35.5172,3285.0
7366,34X133,4.96351,36.06099,3400.0
7372,31X635,-0.54748,35.72846,2833.0
7376,02X086,1.13663,36.3259,3053.0
7377,16X1175,3.077,36.6456,2834.0
7379,16X441,3.05853,36.7796,2886.0
7382,13X262,-1.229,34.2893,3630.0
7383,06X131,5.34619,36.59113,3471.0
7384,29X007,0.11586,35.38051,2724.0
7385,02X043,1.33589,36.1662,2895.0
7391,29X155,0.07294,35.57307,2898.0
7393,16X206,3.06672,36.7125,2811.0
7401,16X868,3.0574,36.7473,2963.0
7408,02X161,1.48803,35.9864,2799.0
7410,31X233,-0.66842,35.6852,2787.0
7414,31X395,-0.535,35.7597,2833.0
7417,10X139,4.09813,36.3088,3139.0
7419,20X039,0.55539,34.9042,3899.0
7420,19X390,5.48671,36.17026,2959.0
7429,28X231,4.6909,35.7801,3395.0
7430,19X192,5.89903,35.9312,3835.0
7431,37X013,-5.077,29.185,3897.0
7438,40X036,6.89855,35.5716,3900.0
7444,16X244,3.05693,36.7702,2838.0
7445,32X038,0.24368,32.3132,3901.0
7447,27X187,0.25294,35.9578,3019.0
7450,43X129,6.12256,36.0543,3902.0
7451,17X114,3.54936,34.1644,2980.0
7454,16X1069,2.9531,36.7154,2760.0
7456,01X039,-0.25036,27.4352,3903.0
7457,16X043,2.83672,36.72598,2688.0
7458,05X161,5.90638,35.3719,3135.0
7459,36X057,8.07777,36.8451,3178.0
7462,46X109,-1.4659,35.298,2673.0
7476,26X157,3.30568,36.2264,2911.0
7477,16X907,3.1926,36.7327,2864.0
7479,06X156,4.6737,36.4829,2916.0
7480,28X136,3.91324,35.3784,3257.0
7486,16X161,3.0462,36.7548,2963.0
7493,16X1037,3.00372,36.6891,3144.0
7499,16X138,3.3253,36.73586,2796.0
7506,02X165,1.55134,36.15432,2915.0
7511,16X001,3.21323,36.7,2904.0
7512,31X293,-0.70809,35.7219,3084.0
7517,31X235,-0.75181,35.7321,2780.0
7518,13X050,-1.84392,34.7977,2692.0
7519,16X458,3.06547,36.7421,2919.0
7521,16X739,3.02847,36.7156,2811.0
7526,31X742,-0.6884,35.63175,3248.0
